MONTH,UNIQUE_CARRIER,ORIGIN,DEST,YEAR,AIRLINE_ID,FL_NUM,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,DEP_TIME,DEP_DELAY,ARR_TIME,ARR_DELAY,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,Unnamed: 25
3,AA,ABQ,DFW,2014.0,19805.0,1265.056768558952,10140.0,11298.0,1079.53711790393,0.2794759825327511,1349.1397379912664,-3.834061135371179,1.668122270742358,0.0,0.8253275109170306,0.0,2.1179039301310043,0.0
3,AA,ATL,DFW,2014.0,19805.0,927.8368794326241,10397.0,11298.0,1439.627659574468,8.953900709219859,1569.5673758865248,7.24822695035461,1.1560283687943262,0.0,1.7624113475177305,0.0,9.120567375886525,0.0
3,AA,ATL,MIA,2014.0,19805.0,979.5,10397.0,13303.0,1154.2096774193549,2.9596774193548385,1333.5564516129032,-6.92741935483871,1.5,0.3870967741935484,1.0161290322580645,0.0,2.903225806451613,0.0
3,AA,AUS,DFW,2014.0,19805.0,1476.3419811320755,10423.0,11298.0,1154.752358490566,2.865566037735849,1259.9622641509434,-0.7547169811320755,1.7099056603773586,0.0,0.9339622641509434,0.10613207547169812,3.05188679245283,0.0
3,AA,AUS,JFK,2014.0,19805.0,290.0,10423.0,12478.0,1007.2903225806451,-3.5161290322580645,1440.6774193548388,-9.0,0.0,0.0,2.3225806451612905,0.0,0.0,0.0
3,AA,AUS,LAX,2014.0,19805.0,917.0,10423.0,12892.0,1343.9354838709678,8.290322580645162,1476.9462365591398,12.64516129032258,7.139784946236559,0.3225806451612903,3.096774193548387,0.5376344086021505,3.989247311827957,0.0
3,AA,AUS,ORD,2014.0,19805.0,1564.9195402298851,10423.0,13930.0,1164.0919540229886,5.126436781609195,1419.9540229885058,-0.4482758620689655,0.5977011494252874,0.0,2.689655172413793,0.0,4.195402298850575,0.0
3,AA,BDL,DFW,2014.0,19805.0,1598.4588235294118,10529.0,11298.0,1210.3647058823528,0.8352941176470589,1516.1529411764707,1.6823529411764706,2.552941176470588,0.17647058823529413,1.988235294117647,0.0,1.588235294117647,0.0
3,AA,BDL,LAX,2014.0,19805.0,1351.0,10529.0,12892.0,866.4516129032259,-2.5806451612903225,1201.3870967741937,-9.096774193548388,0.4838709677419355,0.41935483870967744,1.5806451612903225,0.0,1.4838709677419355,0.0
3,AA,BDL,MIA,2014.0,19805.0,1833.0,10529.0,13303.0,1059.3548387096773,-3.3870967741935485,1396.225806451613,-4.016129032258065,0.016129032258064516,0.0,3.3225806451612905,0.0,0.16129032258064516,0.0
