MONTH,UNIQUE_CARRIER,ORIGIN,DEST,YEAR,AIRLINE_ID,FL_NUM,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,DEP_TIME,DEP_DELAY,ARR_TIME,ARR_DELAY,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,Unnamed: 25
11,AA,ABQ,DFW,2014.0,19805.0,1106.488,10140.0,11298.0,1081.04,4.68,1353.992,3.512,1.84,0.432,1.904,0.0,4.776,0.0
11,AA,ATL,DFW,2014.0,19805.0,787.4765342960288,10397.0,11298.0,1384.4909747292418,10.321299638989169,1529.7328519855596,5.588447653429603,3.8231046931407944,0.0,2.5162454873646207,0.0,6.898916967509026,0.0
11,AA,ATL,MIA,2014.0,19805.0,649.8072289156627,10397.0,13303.0,1116.6506024096386,1.5903614457831325,1219.8072289156626,4.373493975903615,0.5180722891566265,0.0,2.7590361445783134,0.0,4.240963855421687,0.0
11,AA,AUS,DFW,2014.0,19805.0,1494.140306122449,10423.0,11298.0,1175.9183673469388,10.994897959183673,1282.9413265306123,8.846938775510203,1.114795918367347,0.10714285714285714,2.681122448979592,0.0,9.895408163265307,0.0
11,AA,AUS,JFK,2014.0,19805.0,290.0,10423.0,12478.0,1002.1724137931035,17.344827586206897,1452.3793103448277,7.379310344827586,12.551724137931034,0.0,1.1724137931034482,0.0,4.758620689655173,0.0
11,AA,AUS,LAX,2014.0,19805.0,1124.4074074074074,10423.0,12892.0,1325.3796296296296,5.148148148148148,1424.388888888889,-0.7037037037037037,0.12037037037037036,0.027777777777777776,1.7777777777777777,0.0,7.574074074074074,0.0
11,AA,AUS,ORD,2014.0,19805.0,1755.695238095238,10423.0,13930.0,1222.304761904762,10.82857142857143,1484.2857142857142,8.952380952380953,1.2285714285714286,0.3238095238095238,1.0380952380952382,0.0,9.961904761904762,0.0
11,AA,BDL,DFW,2014.0,19805.0,1846.8055555555557,10529.0,11298.0,1272.3194444444443,2.0416666666666665,1586.1944444444443,-2.8333333333333335,0.7222222222222222,0.027777777777777776,2.236111111111111,0.0,3.486111111111111,0.0
11,AA,BDL,MIA,2014.0,19805.0,349.0,10529.0,13303.0,633.8,-0.8666666666666667,970.4666666666667,-2.8666666666666667,1.6333333333333333,0.0,5.366666666666666,0.0,0.0,0.0
11,AA,BHM,DFW,2014.0,19805.0,1797.888888888889,10599.0,11298.0,1150.1851851851852,22.12962962962963,1362.648148148148,16.574074074074073,10.148148148148149,0.0,2.6296296296296298,0.0,8.074074074074074,0.0
11,AA,BNA,DFW,2014.0,19805.0,1495.861788617886,10693.0,11298.0,1196.6707317073171,14.617886178861788,1396.6178861788617,13.378048780487806,5.028455284552845,0.8780487804878049,2.792682926829268,0.0,9.097560975609756,0.0
11,AA,BNA,LAX,2014.0,19805.0,1328.6,10693.0,12892.0,1350.32,4.52,1599.28,3.48,4.56,0.0,2.26,0.0,1.0,0.0
11,AA,BNA,MIA,2014.0,19805.0,1283.0,10693.0,13303.0,644.5862068965517,-3.5172413793103448,989.8275862068965,2.586206896551724,0.0,0.0,6.379310344827586,0.0,0.0,0.0
11,AA,BOS,DFW,2014.0,19805.0,1460.920792079208,10721.0,11298.0,1146.2871287128712,5.247524752475248,1486.5247524752476,-2.3366336633663365,0.8960396039603961,0.0,2.0297029702970297,0.0,4.975247524752476,0.0
11,AA,BOS,JFK,2014.0,19805.0,622.8644067796611,10721.0,12478.0,1177.7542372881355,9.61864406779661,1304.2711864406779,5.737288135593221,1.0338983050847457,7.008474576271187,1.9830508474576272,0.0,4.796610169491525,0.0
11,AA,BOS,LAX,2014.0,19805.0,140.40740740740742,10721.0,12892.0,1214.648148148148,0.3425925925925926,1362.4907407407406,-8.157407407407407,0.8055555555555556,0.0,0.6944444444444444,0.0,2.1574074074074074,0.0
11,AA,BOS,MIA,2014.0,19805.0,1467.7669902912621,10721.0,13303.0,1128.7669902912621,3.1844660194174756,1446.2621359223301,2.966019417475728,1.5485436893203883,0.024271844660194174,3.5145631067961167,0.0,3.9757281553398056,0.0
11,AA,BOS,ORD,2014.0,19805.0,1163.9650349650349,10721.0,13930.0,1258.3741258741259,5.034965034965035,1444.2272727272727,-2.625874125874126,0.479020979020979,0.0,1.1923076923076923,0.0,4.835664335664336,0.0
11,AA,BWI,DFW,2014.0,19805.0,1037.7164179104477,10821.0,11298.0,1240.8731343283582,14.977611940298507,1475.7014925373135,12.962686567164178,5.843283582089552,0.15671641791044777,3.2313432835820897,0.0,8.701492537313433,0.0
11,AA,BWI,MIA,2014.0,19805.0,663.6588235294117,10821.0,13303.0,1180.5294117647059,-2.2941176470588234,1448.7764705882353,-1.5411764705882354,0.6823529411764706,0.0,2.7529411764705882,0.0,0.6352941176470588,0.0
11,AA,CLE,DFW,2014.0,19805.0,1990.5714285714287,11042.0,11298.0,1256.7738095238096,8.619047619047619,1456.5,3.8333333333333335,6.380952380952381,0.5476190476190477,2.7142857142857144,0.0,2.9404761904761907,0.0
11,AA,CLT,DFW,2014.0,19805.0,1329.5333333333333,11057.0,11298.0,1232.2060606060606,11.963636363636363,1421.448484848485,9.933333333333334,9.0,0.0,2.6545454545454548,0.0,4.763636363636364,0.0
11,AA,CLT,IAH,2014.0,19805.0,1061.0,11057.0,12266.0,1847.5333333333333,3.2,2024.6333333333334,1.6333333333333333,0.0,0.0,1.7666666666666666,0.0,4.433333333333334,0.0
11,AA,CLT,MIA,2014.0,19805.0,1207.3111111111111,11057.0,13303.0,1454.7444444444445,6.7444444444444445,1228.1666666666667,6.4,1.3888888888888888,0.044444444444444446,1.8111111111111111,0.0,6.155555555555556,0.0
11,AA,CLT,ORD,2014.0,19805.0,1245.7924528301887,11057.0,13930.0,1422.9811320754718,2.2264150943396226,1522.3962264150944,-7.415094339622642,0.5283018867924528,0.0,1.6415094339622642,0.0,0.33962264150943394,0.0
11,AA,CMH,DFW,2014.0,19805.0,2034.0461538461539,11066.0,11298.0,1254.7923076923078,6.7153846153846155,1447.8076923076924,2.3461538461538463,1.4461538461538461,0.6307692307692307,5.461538461538462,0.0,4.323076923076923,0.0
